fingerprint,sitename,title,author,date,source,hostname,excerpt,categories,tags,filename,id,license,comments,source-hostname
4csxvKxG1qmEkTKyhm15vuRdcrU=,,Clarkesworld Magazine - Science Fiction & Fantasy,Arley Sorg,2022-01-01 00:00:00,https://clarkesworldmagazine.com/chambers_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Important Strangers: A Conversation with Becky Chambers by Arley Sorg,,,./data/2/yH6zMTazp8DKpHto1PrZkzbRaLU.json,,,,Clarkesworld Magazine
BAOpLCMiXUrEhGrzFyrkCgvq8ps=,,Clarkesworld Magazine - Science Fiction & Fantasy,Arley Sorg,2022-01-01 00:00:00,https://clarkesworldmagazine.com/buckell_interview_2021/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Freedom of Science Fiction: A Conversation with Tobias S. Buckell by Arley Sorg,,,./data/2/FWVLibZLieiHEVbm8aRucvwrYTU.json,,,,Clarkesworld Magazine
fV34QAoaT19qs0C+Sl/b6+P9aTQ=,,Clarkesworld Magazine - Science Fiction & Fantasy,M Bennardo,2022-01-01 00:00:00,https://clarkesworldmagazine.com/bennardo_12_14/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Now Dress Me in my Finest Suit and Lay Me in My Casket by M. Bennardo,,,./data/2/utJs4YwD0eC2Lr-6AGsq+P4XZUk.json,,,,Clarkesworld Magazine
8RG8CyMRkwQC91wTFJWtyzUS1KQ=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Craig DeLancey,2022-01-01,https://clarkesworldmagazine.com/another_word_01_14/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Another Word: Will Aliens be Alien? by Craig DeLancey,,,./data/2/dTAaKBE+q0E2aVqLtTZnFJht2Ms.xml,,,,
V66N2uhnM4TGfvRJztxD1njTLqM=,,Clarkesworld Magazine - Science Fiction & Fantasy,Kelly Robson,2022-01-01 00:00:00,https://clarkesworldmagazine.com/robson_09_18/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: A Study in Oils by Kelly Robson,,,./data/2/c7JM1XT3oYqftR7vvLHJpC3Zfjg.json,,,,Clarkesworld Magazine
Kw7vKhozskxF+Hqm9Fym5zrAEb0=,,Clarkesworld Magazine - Science Fiction & Fantasy,Robert Reed,2022-01-01 00:00:00,https://clarkesworldmagazine.com/reed_05_12/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Prayer by Robert Reed,,,./data/2/MNcCfclI1LMlq6M6Qy-VAcpJ9jQ.json,,,,Clarkesworld Magazine
J2qYUaHK9uADI3STh3B9O5I8Khg=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Vajra Chandrasekera,2022-01-01,https://clarkesworldmagazine.com/chandrasekera_07_13/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Pockets Full of Stones by Vajra Chandrasekera,,,./data/2/M5-XKUvTaCs+En-VXazzLWSa-VY.xml,,,,
8LSaBX/B8msk0tjVr/t3ndZtwHc=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Jeremy L C Jones,2022-01-01,https://clarkesworldmagazine.com/redick_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: What if it All Goes Wrong? A Conversation with Robert V. S. Redick by Jeremy L. C. Jones,,,./data/2/trXUODxIv8YKmJ9WJIwK-XSC9sY.xml,,,,
5dmwS+l1ThLsfIaUTG/W+v04B2w=,,Clarkesworld Magazine - Science Fiction & Fantasy,Greg Egan,2022-01-01 00:00:00,https://clarkesworldmagazine.com/egan_04_22/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Dream Factory by Greg Egan,,,./data/2/9g4sQRQ6EogJ8aOZ857m51oXt0E.json,,,,Clarkesworld Magazine
JJ0ISen6ySOmZj/afgr5QcefqZI=,,Clarkesworld Magazine - Science Fiction & Fantasy,Arthur Haas,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_150/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Alien Abstract VI by Arthur Haas,,,./data/2/narsucSft-zfv3uT9oxw-gXeOcs.json,,,,Clarkesworld Magazine
WIABbWffsqc0tDOzrdLbcI7i2hc=,,Clarkesworld Magazine - Science Fiction & Fantasy,Serj Iulian,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_08/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Cardboard Box by Serj Iulian,,,./data/2/889VlsCmjSvs3eckvGeliUEuPgg.json,,,,Clarkesworld Magazine
3IOHcE6vFHSEWOsJRSnysNfYgfE=,,Clarkesworld Magazine - Science Fiction & Fantasy,Alexander Trufanov,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_65/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Pilot by Alexander Trufanov,,,./data/2/bC-72-DaKSrUielQIYh3FhYKmFg.json,,,,Clarkesworld Magazine
c/QcHmpXAGDua2R+cR9aFiD5+yo=,,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01 00:00:00,https://clarkesworldmagazine.com/clarke_12_14/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: Giant Heads by Neil Clarke,,,./data/2/pR04Zrx0dsvZzNkQmz8reRm4dsg.json,,,,Clarkesworld Magazine
RY+PaM83v/iZPCqE0YCA9olrzg4=,,Clarkesworld Magazine - Science Fiction & Fantasy,Bo Balder,2022-01-01 00:00:00,https://clarkesworldmagazine.com/balder_11_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Follow the White Line by Bo Balder,,,./data/2/cUoMuZCYJjTeRdQ5wy21p9BUqdI.json,,,,Clarkesworld Magazine
/6wwXCKld7x8aiwwTeiGscyqFf4=,,Clarkesworld Magazine - Science Fiction & Fantasy,Arley Sorg,2022-01-01 00:00:00,https://clarkesworldmagazine.com/gladstone_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Staying Loose: A Conversation with Max Gladstone by Arley Sorg,,,./data/2/iOSTeQovI7HYIV0oxYEON49EfQs.json,,,,Clarkesworld Magazine
4irgctC0WvPUlpSgqGW/DoHVyP0=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Matt Dixon,2022-01-01,https://clarkesworldmagazine.com/artbio_129/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Sea Change by Matt Dixon,,,./data/2/mvpmVc958YKpwtZfXWvybEhVHMo.xml,,,,
Xcu++B1+/+GZgjluiisidLA44gE=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Arley Sorg,2022-01-01,https://clarkesworldmagazine.com/winans_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: A Wider Range of Freedom: A Conversation with Alyssa Winans by Arley Sorg,,,./data/2/SgP6wkJ5824wHYk16LCmLClSsEU.xml,,,,
3gq+MaJKAMXTQqWvS6BzQvjhT0M=,,Clarkesworld Magazine - Science Fiction & Fantasy,Ryan Row,2022-01-01 00:00:00,https://clarkesworldmagazine.com/row_08_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Reclamation by Ryan Row,,,./data/2/WUFr7THVCtBXrzgJs1-6VGaBMGc.json,,,,Clarkesworld Magazine
Yfz0u8OgK7OGQeRZgNKfcMmuq+M=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Simon DeDeo,2022-01-01,https://clarkesworldmagazine.com/dedeo_11_08/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: batch 39 and the deadman's switch by Simon DeDeo,,,./data/2/VQSUIbtZopcR9aCxhecAVAcP5zI.xml,,,,
kJxcJUWYaK2XAyEZdZ37Lw92Om8=,,Clarkesworld Magazine - Science Fiction & Fantasy,JC Jongwon Park,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_175/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: GUYS! Don't Lose Hope by JC Jongwon Park,,,./data/2/-nLz7CdjKfGaKSMdaV4LIg0HUB4.json,,,,Clarkesworld Magazine
Yxa0Mo7F5CCEhrhNdGDZN2/q2zY=,,Clarkesworld Magazine - Science Fiction & Fantasy,Juliette Wade,2022-01-01 00:00:00,https://clarkesworldmagazine.com/wade_03_14/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Suteta Mono de wa Nai (Not Easily Thrown Away) by Juliette Wade,,,./data/2/5nHmGNOIakwp2D6yP7bvKjU8LH4.json,,,,Clarkesworld Magazine
cohx4B02R6qvHr3TjP/gvdURN+M=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Justin Howe; Jason S Ridler,2022-01-01,https://clarkesworldmagazine.com/ridler_howe_05_08/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Of Dice and Men: Modern Fantasists and the Influence of Role Playing Games by Justin Howe and Jason S. Ridler,,,./data/2/f5IGAb8Ynka9aTGJxFE8xcBBbM0.xml,,,,
DtO5wDh41rNOy0tFx8OGxAgRhYk=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Elizabeth Bear,2022-01-01,https://clarkesworldmagazine.com/another_word_05_12/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Another Word: Dear Speculative Fiction, I'm Glad We Had This Talk by Elizabeth Bear",,,./data/2/1OBw-aoLow+Vokkpbrtv56G6yXc.xml,,,,
qM2DJ76KmQhexr5R74yyZvW+2A8=,,Clarkesworld Magazine - Science Fiction & Fantasy,Yuumei,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_187/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Ashes by Yuumei,,,./data/2/2l2QwuWb3m9wG9oaitASfRD29EY.json,,,,Clarkesworld Magazine
3frs4ibImRWaV6MA7YkPyZxBkho=,,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01 00:00:00,https://clarkesworldmagazine.com/contest_09_09/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: September Contest : Free Books!,,,./data/2/vfbP8e-Y1DzZHycV02MzRaqNY4k.json,,,,Clarkesworld Magazine
D5Bwgh/nDMd325AkEu1dkldFQe4=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Nika Murphy,2022-01-01,https://clarkesworldmagazine.com/murphy_06_22/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Art of Navigating an Affair in a Time Rift by Nika Murphy,,,./data/2/xuWJ-nikQbh8-EadknRXjwn22R0.xml,,,,
e9v6wP83/kMSt38ELY5CHbTYz+o=,,Clarkesworld Magazine - Science Fiction & Fantasy,Chris Urie,2019-10-09 00:00:00,https://clarkesworldmagazine.com/pinsker_interview/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: High Seas, Multiple Selves, and Unspoken Songs: A Conversation with Sarah Pinsker by Chris Urie",,,./data/2/-3ECd-k1QjALR9cvhKlLafJQz4A.json,,,,Clarkesworld Magazine
TSTL3ZchZ54cQ2s1iN4huFIkCGE=,,Clarkesworld Magazine - Science Fiction & Fantasy,Ian Field-Richards,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_09/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: sleeping.with.the.fishes by Ian Field-Richards,,,./data/2/m6sqcyEE0zJvUApWMq15faEVcoY.json,,,,Clarkesworld Magazine
HzTJGPuDks3ua1DB0r5dPAmGf1A=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Chris Urie,2022-01-01,https://clarkesworldmagazine.com/mcdonald_interview_2017/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Howling at the Lunar Landscape: A Conversation with Ian McDonald by Chris Urie,,,./data/2/WIaXS1u2KrWiYDoXH5akxS1XvJQ.xml,,,,
NGpiuN8dn1Qx82hqgXcYGZsimUc=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Karen Osborne,2022-01-01,https://clarkesworldmagazine.com/osborne_07_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Promises We Made Under A Brick-Dark Sky by Karen Osborne,,,./data/2/E+gerQA+Ic-mXa9dfhCqPXkxD4k.xml,,,,
VhGaoPZx/ewtNP23XULTwoYAuts=,,Clarkesworld Magazine - Science Fiction & Fantasy,Ken Scholes,2022-01-01 00:00:00,https://clarkesworldmagazine.com/scholes_02_09/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Second Gift Given by Ken Scholes,,,./data/2/z3+SaoxWU68iQEQn0H4xAPreIsw.json,,,,Clarkesworld Magazine
P8BWK5XaIRXrhfrJabsmHnBOP+U=,,Clarkesworld Magazine - Science Fiction & Fantasy,Daniele Gay,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_180/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Vimana by Daniele Gay,,,./data/2/SWcBTPxNybpaKzowTxQkGVUfW3E.json,,,,Clarkesworld Magazine
t8CG5VQRi3hIjyg4FefTvefJgCw=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Folko Streese,2022-01-01,https://clarkesworldmagazine.com/artbio_63/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Reactor by Folko Streese,,,./data/2/mt0tPbgpRu61f7UIzJ4mdfkJTIA.xml,,,,
zp+me9l/4wUMem1Deiq4Cf2fYxw=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Geoffrey W Cole,2022-01-01,https://clarkesworldmagazine.com/cole_01_22/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Five Rules of Supernova Surfing or A For Real Solution to the Fermi Paradox, Bro by Geoffrey W. Cole",,,./data/2/ogrXt0NA5oW-5mncwh-BcNJ1Rko.xml,,,,
gv8vtVfQ/Ue/S06LgrOmEDknIk0=,,Clarkesworld Magazine - Science Fiction & Fantasy,Vandana Singh,2022-01-01 00:00:00,https://clarkesworldmagazine.com/singh_08_13/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Cry of the Kharchal by Vandana Singh,,,./data/2/PEmpdYw3+cqkNLJuwFvVoQYpNro.json,,,,Clarkesworld Magazine
zpVrcbi5/3HeSW1uXlbI3C++Wq4=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,N K Jemisin,2022-01-01,https://clarkesworldmagazine.com/jemisin_11_10/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: On the Banks of the River Lex by N. K. Jemisin,,,./data/2/EApNowGxsmA3YVUF4Du+mULzoRw.xml,,,,
OAHIqmSBMWoI/XglUR6OxlafU+k=,,Clarkesworld Magazine - Science Fiction & Fantasy,Jeremy L C Jones,2022-01-01 00:00:00,https://clarkesworldmagazine.com/sullivan_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Straightforward and Unadorned Adventure: A Conversation with Michael J. Sullivan by Jeremy L. C. Jones,,,./data/2/LiGPkW9BD8HQDj22KWjEVpbDxcg.json,,,,Clarkesworld Magazine
l1zYMSgLmIJSmomZxFnf8jVuFyc=,,Clarkesworld Magazine - Science Fiction & Fantasy,Cat Rambo,2022-01-01 00:00:00,https://clarkesworldmagazine.com/another_word_08_17/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Another Word: The Subtle Art of Promotion by Cat Rambo,,,./data/2/uO6wVTLTPdAkAHRgifKhKhFJMPY.json,,,,Clarkesworld Magazine
efIhSwZLHDAnAgwGQ4vKFvAAkBo=,,Clarkesworld Magazine - Science Fiction & Fantasy,Cat Rambo,2022-01-01 00:00:00,https://clarkesworldmagazine.com/rambo_05_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Left Behind by Cat Rambo,,,./data/2/Qvj0UIQbY0sq-In4HKNbd85xL5o.json,,,,Clarkesworld Magazine
7ijup4ivbdGA51sS4fFoun3Wf2k=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01,https://clarkesworldmagazine.com/clarke_10_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: A Decade by Neil Clarke,,,./data/2/nQc3PjKdW1O9Vg20T4LPKQgHoSE.xml,,,,
5VESYKcPn77ll0dqm0I7djGDt7A=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Chris Urie,2022-01-01,https://clarkesworldmagazine.com/palmer_interview_2019/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Cable Cars, Explosions, and Life-Sized Griffins: A Conversation with Suzanne Palmer by Chris Urie",,,./data/2/zweusOCinyLzqIPN-KOImuwf-Rc.xml,,,,
qfN9DneWZ7SperOgZL5AhFbjsCo=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01,https://clarkesworldmagazine.com/clarke_03_13/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: Forwards and Backwards by Neil Clarke,,,./data/2/7dP03iNo80ziO48TJXScV0q6lP0.xml,,,,
8LSaBX/B8msk0tjVr/t3ndZtwHc=,,Clarkesworld Magazine - Science Fiction & Fantasy,Jeremy L C Jones,2022-01-01 00:00:00,https://clarkesworldmagazine.com/redick_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: What if it All Goes Wrong? A Conversation with Robert V. S. Redick by Jeremy L. C. Jones,,,./data/2/5oPLpkkWiFXRTupYMjpOzau2Gfg.json,,,,Clarkesworld Magazine
9ztEw7lE36bjji3DEnSXNx5fqec=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Derek Stenning,2022-01-01,https://clarkesworldmagazine.com/artbio_159/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Halo by Derek Stenning,,,./data/2/k6FN2BQUnlBXlZQdpvUU3xiGi0s.xml,,,,
Hg9nmFbbkiXE2dOuEAGLYP0eJvo=,,Clarkesworld Magazine - Science Fiction & Fantasy,A Que; John Chu,2022-01-01 00:00:00,https://clarkesworldmagazine.com/a_05_15/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Mrs. Griffin Prepares to Commit Suicide Tonight by A Que, translated by John Chu",,,./data/2/c5+xVk8XPSImtFeLYwkqAySoDcQ.json,,,,Clarkesworld Magazine
lT9cokRpVAQKaX9Pfn9C2jciO1U=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Andreas Rocha,2022-01-01,https://clarkesworldmagazine.com/artbio_36/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Repairshop by Andreas Rocha,,,./data/2/5+CeOB2uQ+myOU-f14MBj3uivuk.xml,,,,
0Dtr9RCZeqxeYE/FsK8PQ8WDhKk=,,Clarkesworld Magazine - Science Fiction & Fantasy,Carrie Sessarego,2022-01-01 00:00:00,https://clarkesworldmagazine.com/sessarego_03_18/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Aliens Among Us: Cephalopods in Science Fiction and Fantasy by Carrie Sessarego,,,./data/2/jnLb3HJ0j8HC9Zb07U9G2iyABTc.json,,,,Clarkesworld Magazine
m4n7xl6UPUqmyQ6PDERx0UakqGI=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Chris Urie,2022-01-01,https://clarkesworldmagazine.com/beukes_interview_2016/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Bioengineered Athletes and True Stories: A Conversation with Lauren Beukes by Chris Urie,,,./data/2/-o-4V89Iw6LKq6ecOSbezaXkwEo.xml,,,,
VCCcdfnlb5iy5gE1BDPiR57wc0M=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Priya Chand,2022-01-01,https://clarkesworldmagazine.com/chand_03_22/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: It Takes a Village by Priya Chand,,,./data/2/i66o-WIxYIEzpY6bnrdMzWRTuiA.xml,,,,
MBsZ7fUod7fOpr8mNX+mZx6QCfk=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Chris Stabback,2022-01-01,https://clarkesworldmagazine.com/stabback_12_11/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: In Which Faster-Than-Light Travel Solves All of Our Problems by Chris Stabback,,,./data/2/OpQrS3Vj6jPfND-TLWoPlHVMB5g.xml,,,,
bmKneEaTXHKUg022qXMN8y3mvuc=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Nick Wolven,2022-01-01,https://clarkesworldmagazine.com/wolven_02_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: In the Midst of Life by Nick Wolven,,,./data/2/LdpssOy1hWePKuOZJngbSjzBQoA.xml,,,,
/C6eGTiNUYmZRy4pWL51ORtofPc=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Arula Ratnakar,2022-01-01,https://clarkesworldmagazine.com/ratnakar_03_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Submergence by Arula Ratnakar,,,./data/2/74DgyHMV+LWhpgtSBhO4DwEgPdg.xml,,,,
V8pTfKjrZcCPVv4qmkqo4Y/fefg=,,Clarkesworld Magazine - Science Fiction & Fantasy,Juliette Wade,2022-01-01 00:00:00,https://clarkesworldmagazine.com/wade_07_14/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Soul's Bargain by Juliette Wade,,,./data/2/JRrZLl436Bg3wZ20eIo6OgwLTA4.json,,,,Clarkesworld Magazine
oqYBBGd/vWzzoJRv1i6W2WjEviI=,,Clarkesworld Magazine - Science Fiction & Fantasy,Carrie Sessarego,2022-01-01 00:00:00,https://clarkesworldmagazine.com/sessarego_07_19/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Tolkien and World War I by Carrie Sessarego,,,./data/2/OC4NuXeMWM1nlgl+BT-egoQ+dhI.json,,,,Clarkesworld Magazine
OCtNyEJRanezykm2JaOIj++aJDk=,,Clarkesworld Magazine - Science Fiction & Fantasy,Osahon Ize-Iyamu,2022-01-01 00:00:00,https://clarkesworldmagazine.com/ize-iyamu_01_18/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Say it Low, then Loud by Osahon Ize-Iyamu",,,./data/2/8eYcT5qzK1fMlpENfDwZugwlxCU.json,,,,Clarkesworld Magazine
vClIG3GIa+Z9rGDIdLIJ7ZyDq0w=,,Clarkesworld Magazine - Science Fiction & Fantasy,Arthur Haas,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_144/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Gorge by Arthur Haas,,,./data/2/YsuR-GWPN15dAmHLb4FoYBJQTkE.json,,,,Clarkesworld Magazine
+lR3y8w8SpJGhuHksqSex+5nrB4=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,G D Angier,2022-01-01,https://clarkesworldmagazine.com/angier_09_20/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: What Remains of Maya Sankovy by G. D. Angier,,,./data/2/0porCpZOjVVDQxmt7xMK1SjFHvw.xml,,,,
yRLmOJfIbiaLdAiFWJFHoj/1NEU=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Beston Barnett,2022-01-01,https://clarkesworldmagazine.com/barnett_08_19/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Entangled by Beston Barnett,,,./data/2/lHHJH3x8goCp9LDkv5eNa8ipC7w.xml,,,,
VFvaSkHlGLltZz+izJtJAOY0ybA=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Kerry Tynan Fraser,2022-01-01,https://clarkesworldmagazine.com/fraser_02_11/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Neologism and Linguicide by Kerry Tynan Fraser,,,./data/2/Dy4x8Ppy-gJ7-YT+7rvTlHlxMXc.xml,,,,
7d9IDmoQLh5H+iylQ/fyyms0xX8=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Julie Dillon,2022-01-01,https://clarkesworldmagazine.com/artbio_53/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Nautili by Julie Dillon,,,./data/2/L9qJVy7imP3Jtml-gLILwpIkeKo.xml,,,,
EJwVp9zuwdmhAjwI0wQaV+2U584=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Kim Stanley Robinson,2022-01-01,https://clarkesworldmagazine.com/robinson_02_16_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Mercurial by Kim Stanley Robinson,,,./data/2/9dYy8EYLI3waeJqC1DOTWIik6fg.xml,,,,
Chdxu9Hi1ZpsNGjftmBgSXWXbwM=,,Clarkesworld Magazine - Science Fiction & Fantasy,Lavie Tidhar,2022-01-01 00:00:00,https://clarkesworldmagazine.com/tidhar_07_18/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Gubbinal by Lavie Tidhar,,,./data/2/KKU5+VzVdTCT1v8MF6e1L1mfY50.json,,,,Clarkesworld Magazine
kPsrXfEF2MZ5SJ/acW9H0tOPfkE=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Ken Liu,2022-01-01,https://clarkesworldmagazine.com/chen_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Staying Sensitive in the Crowd: A Conversation with Chen Qiufan by Ken Liu,,,./data/2/ndHPyvtSO7fWBP2Qs2ozQ2lNCSk.xml,,,,
ICRfkwaynM4B3vIsemDbts6i0xI=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01,https://clarkesworldmagazine.com/clarke_05_19/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: I Don't Want to Bother You by Neil Clarke,,,./data/2/s8AdAf18M2NJheZu-XzxuNlOmwY.xml,,,,
